id,count
146567789,1
288787646,1
192105970,20
106986812,18
71632904,1
78071174,1
214933922,1
182883046,1
248076396,1
220217607,1
260455932,1
240835613,1
114751336,1
213610494,18
196274659,1
87909217,1
83355221,1
82112070,7
148833344,1
231060378,6
201506696,1
198782797,1
86997363,2
52093628,2
102154135,2
71132696,1
256212075,1
217099682,8
226928441,4
207468782,1
201696785,1
71390526,63
199745733,1
242632396,1
210525366,1
231443162,1
186969279,1
52217458,5
95461199,2
135179790,2
48792936,1
94161846,11
295138491,1
58907890,11
191421015,1
241891753,3
163669475,18
166318971,1
206248602,1
27100840,1
101248210,2
61614735,3
111130695,25
227490126,5
75273484,8
186645930,1
110708539,1
214988530,1
152375240,1
206178043,1
199344685,1
249480968,1
162894458,1
133407060,1
34556248,3
40754921,3
162787304,1
171580979,4
214784227,1
145646661,2
114416197,1
218110241,1
123435296,1
108512521,3
181453879,22
59103567,1
307886547,1
272542868,1
59107320,1
187817597,2
176929122,22
297340723,1
234190577,5
233408698,1
138960345,1
67083031,12
105782521,26
288916596,1
244293895,1
240671554,1
242866088,1
274308276,1
294155812,1
228733650,1
148162764,2
150282867,5
298446224,1
120420435,3
233407123,4
14717252,3
245052241,1
236078667,1
72907554,11
116450986,2
208433111,1
282464648,15
260265776,4
78369082,1
101602586,30
176709931,2
182961604,15
245583676,1
175223006,1
202287486,1
112907304,1
166598655,1
21557528,2
207860755,1
33904278,3
138010203,1
232959254,1
186078229,1
208747788,1
89422440,1
210975085,1
10869571,2
209820105,1
180612782,1
308695132,4
95918472,1
221161433,1
164473026,1
100728962,1
205204457,1
147114426,1
22673724,1
147079200,4
202239376,1
177924431,1
92842809,2
188110199,1
149556407,1
198327032,1
167935300,1
285316500,1
123988363,1
75092930,4
201889336,3
1612666,17
225942169,1
278825568,3
83234559,4
219435905,1
204795948,12
195414910,20
93197620,1
79715089,10
142721011,1
190049238,4
120171057,2
234360501,1
37435998,9
284096202,2
227244326,1
114620302,1
170130950,1
160673726,3
275889776,1
286458362,1
260252363,1
207399776,1
98624963,19
8795607,20
122679931,43
181476633,1
204176632,1
127461743,7
83168693,5
183337134,13
49584661,1
252071568,1
258337261,1
114632006,8
256927813,1
33071192,7
188386352,4
293303005,5
184556544,1
161777161,1
96781711,2
277557242,1
161615012,1
149194171,1
164059206,1
177441119,1
110304598,1
193136822,1
223064225,14
201634197,1
233013810,1
218339090,1
199973616,1
107475554,1
60343142,7
124570576,1
91716452,1
135957644,1
162076421,13
150538933,1
199255181,1
202818659,1
289244540,10
65342306,47
57319696,1
47021871,1
110906645,46
101725007,24
231414706,1
206014489,27
27338668,1
135475055,1
196171528,1
300938059,1
131217195,1
156297441,7
43248011,3
164478205,1
188167163,6
31500407,2
30440303,110
81537102,1
298950,175
295117160,1
292422780,1
293204747,1
242819393,2
186154929,2
129501816,11
149873773,1
98102518,1
55319994,5
204199622,2
124142651,1
260207401,1
62878249,109
46534663,10
207926270,4
91828380,5
182604019,2
186871803,1
261336456,1
150137344,17
133800100,1
241424434,1
121480841,1
132381775,2
173234140,1
113039667,8
195453723,1
183026447,1
161186800,1
102244595,1
223595417,1
293758845,2
50801801,35
162479816,1
20630908,1
230947875,1
201576436,2
83671083,28
158265363,1
225933183,3
14216099,5
60557056,4
175690339,1
255306029,1
31839832,3
99766416,4
168011250,1
253611147,1
161084485,2
274785080,32
223660563,4
176590636,3
164608800,3
239099727,1
203114983,1
267250336,1
173940259,12
212570211,4
153097805,5
41294957,1
111529766,3
47500408,14
179772319,1
136557761,1
96282673,23
240955030,1
194266152,1
119211545,11
215039865,1
162214363,15
147228931,1
242052237,1
101641872,1
254836819,1
280275540,4
133267799,1
164711200,1
105048330,1
50699197,1
108219790,2
38323067,7
87059822,2
127894126,2
115404202,1
250364324,1
187865224,1
153633636,2
149505485,6
144578181,5
122026623,127
75639638,5
154745722,1
145132643,1
219894679,1
216047302,1
189795214,1
145507090,1
244844115,1
308122123,1
104826174,1
104408704,2
54293428,57
282349848,1
123397302,3
267633580,2
182076616,1
297771244,1
192245266,1
222134637,2
123325040,4
121535800,1
188641919,1
110268888,1
171383863,20
196324436,1
188627637,2
180800031,1
157341587,35
259263507,1
183999220,1
66939289,6
208470492,1
197406178,25
212758245,1
209219032,4
113444723,2
252978483,1
243712157,1
254935843,20
271047352,1
224998865,2
92025878,8
107652130,1
193811490,1
141408990,2
64060101,6
171252939,8
208061820,5
90672622,7
177457582,1
129525006,1
97291615,1
186642906,18
99723205,21
257108952,2
76856277,1
113771004,2
136866564,11
181212,2
251123935,1
246949212,1
106746754,1
106216084,1
86239250,1
44147477,1
307597897,1
138115430,4
182984820,1
121352371,1
53778883,1
105384518,69
36546868,235
133234931,5
277339358,1
204543155,1
231310711,1
104635003,2
173433898,1
223181037,3
146355606,1
261670300,1
170057163,1
171916530,1
238451023,1
170382539,13
149368095,1
37396841,1
237724900,1
102927775,18
175044682,1
156506614,1
296371285,1
172623126,1
186863874,1
129019336,1
283326616,2
241842320,1
275529528,4
72989129,37
72996988,56
298902962,2
23714890,1
140372243,1
73094362,4
95325409,12
98796965,1
152959594,90
161601485,1
22371742,44
100351493,23
176855190,1
73518199,58
66592754,1
20207081,9
77632511,3
245859173,18
270165540,1
268474336,1
192839333,2
303854541,2
99304780,1
206232608,1
271146672,1
252932627,1
249543309,1
85342296,1
135277795,1
69856757,58
116411567,11
100895530,1
83849502,29
125654059,1
115958331,5
104198851,1
100311267,58
258478416,1
40797591,5
23717586,46
301299641,1
189792144,2
189424582,1
66463490,1
302387415,2
111575581,1
254250501,1
177050329,1
142794497,1
101552080,3
35442153,1
284769694,1
195105284,12
300177729,1
172470005,9
193792189,3
47672756,19
261373664,1
111142411,1
181156459,1
246453577,1
77310637,3
152934929,1
141773234,6
250436709,1
183531966,1
115008799,6
164865114,1
145840451,1
152485214,1
294757149,1
301910202,1
39990790,1
163360656,1
300187809,1
141950398,2
91736333,2
166927601,13
73835640,105
197861486,1
302442858,1
190654528,1
121577821,2
158195187,1
276467194,2
28711405,2
206071342,1
75232211,48
278329690,1
281985866,1
101447015,2
302363079,4
266367020,3
69658686,1
234449643,1
129659946,2
13614852,1
209897237,1
78335076,3
151465345,1
173002032,1
151058601,1
118834514,1
246908963,2
189649899,1
225734651,6
123122821,1
296260221,10
58882137,1
252386228,1
211054311,1
175806506,1
300292281,1
133402780,1
200857908,1
40576653,1
147340721,1
221702697,1
46637811,85
253253005,3
139388319,1
80309714,2
229556803,4
124878949,7
170215786,13
202557205,1
295363571,2
236466534,1
62562867,1
300217861,1
218054193,2
199336988,1
144546440,1
184332447,1
170023764,1
57755503,1
147395962,3
234100567,1
172585885,1
188573606,1
54477968,4
131949880,1
190246455,1
195219679,1
131227682,12
150424384,1
272499996,13
223187857,1
85518568,4
140800500,1
293211305,1
235770634,1
224587014,1
202906277,1
228314669,1
238698018,1
242200471,1
296285114,1
195814783,1
70351792,4
285704870,1
257299708,1
71480053,1
35419030,2
192538478,6
171067153,60
116283279,13
149331941,7
153945772,11
61502266,1
102921672,16
230967602,1
124566319,1
73274639,1
260567796,2
113530439,1
186452942,1
259038184,2
149820947,1
213235578,2
160430559,1
190798987,1
210296537,1
118236431,1
248364783,1
104418822,1
22875444,2
224929163,2
144463433,2
62858973,6
165130273,1
199637398,3
205329032,2
233692859,1
170460109,38
231190223,1
36791999,12
635733,1
183170604,1
116494569,19
220302789,1
291527866,1
185390486,7
20464587,33
178224490,1
161211955,5
279204362,1
96723015,1
180836607,1
240157419,1
238285173,1
60859324,32
280027508,1
57905818,13
143127924,1
248155783,1
237281095,1
283482222,1
79542039,10
161007736,1
67713900,16
146016192,4
301249176,1
231191282,1
116756674,2
177734872,1
238625455,1
101826973,1
68540434,3
266035768,1
171665006,1
294255087,1
161672514,1
84824859,1
210824241,1
161428298,1
198019368,1
303007171,5
289428854,1
90956570,4
163558271,1
47164966,7
160725611,2
119670302,2
201600354,3
50837658,1
302477662,1
229203462,1
191792074,1
100053304,6
26729643,108
108223505,6
231469827,1
193012627,1
187937296,1
64137709,3
152983035,1
201680419,2
180763362,1
115655987,6
235239851,3
91815420,2
114244707,1
253549183,1
109969767,1
26461910,1
52321307,30
302328584,1
275086284,7
220808791,1
221738571,1
212146550,1
190502181,14
165779930,30
67001780,8
138375115,1
247544697,1
173394554,2
170264961,1
223133463,1
104470331,1
302004137,1
56002861,6
201283792,4
202775025,2
296106225,1
152793135,1
3527485,15
304037281,2
52863875,3
254095448,1
182548589,1
127606511,1
150472108,6
276505968,1
125226713,2
285860790,15
84555487,1
271886944,1
167608965,1
186010200,1
216029829,1
206701226,1
195584941,9
215127686,1
131237387,1
199768117,4
114617787,9
211088737,1
37490443,24
172766915,1
302228798,2
181230674,1
77018622,1
239488605,1
182478684,2
297391224,1
209804474,2
197666345,1
181112485,1
104727643,35
237012219,1
192012936,3
225848614,3
10144504,3
3674653,1
197949629,17
76177929,1
180887333,1
146994562,1
202700286,1
112944877,3
192274690,1
155242980,1
61099969,2
248899637,1
156382881,1
160042745,6
239449577,1
208994172,1
201763859,1
66615366,35
118541865,36
297925945,1
129910954,1
225512626,1
185515672,1
203735948,1
281857216,7
185467694,1
144515751,1
60736966,1
297650024,7
115358376,1
130581074,1
6717871,49
246439849,5
191857652,1
93021129,1
101597552,1
62352668,1
87938922,2
159000186,1
176771895,1
173249224,3
181593489,10
157391838,12
133573140,2
232864591,2
245816621,1
162844395,1
26465134,46
42777729,1
212519365,1
139122042,1
11978743,46
266885016,1
55776971,8
147440059,1
221432905,3
178675666,1
160310816,1
162763644,1
284189098,1
120405554,1
195248182,1
235297215,1
124234882,11
74749851,1
188991147,1
68337019,5
2083767,32
297089707,1
146230543,1
244193381,1
179936723,11
148467772,9
198350044,1
164948794,1
48429360,1
297022016,1
85968997,1
228826954,1
37466720,8
171087166,1
13646256,8
178730299,1
181329087,3
252963100,1
269347396,2
91479671,2
102175618,1
56497895,4
195130514,1
67694595,60
175063109,1
254544187,1
143124637,8
303486706,1
158923194,1
305993961,1
253469905,4
10809782,1
258602617,5
222642374,1
307708163,1
223586930,1
187484302,6
138455695,1
136705294,1
157109900,1
173558102,1
277283114,1
200376716,2
103520209,1
215380327,8
171726897,7
182822996,1
68025732,1
147064019,1
285252660,2
242914933,1
228063098,1
259057827,1
47644729,2
231472933,1
139673932,7
108569990,4
63615483,57
40286953,1
259953528,1
174357608,1
51300149,9
183803328,4
87424218,2
106834867,18
254205257,1
90809240,3
222284298,1
200036280,7
297510921,9
215627519,1
16081636,25
93907820,1
38049880,200
189971720,1
49669626,1
83589156,2
256613211,8
201929912,1
33282871,95
195193671,1
49893565,297
22689481,2
136850924,1
297838495,1
121154091,1
136301597,1
163001223,2
250497204,1
47291376,13
136640372,1
133885796,3
188189790,8
179848102,2
131533123,1
167564834,1
257934949,2
97686700,1
73725335,1
103649913,2
197903023,1
153434378,1
10714039,1
282052972,1
88759352,2
92102177,1
35264447,4
48118779,5
45120292,1
32248913,1
106014415,1
237578633,6
304084564,1
218938553,3
158481258,2
309434439,1
28257781,1
69305825,1
299764859,1
151257543,1
116314616,1
144059425,1
92044753,1
89523414,53
92639430,1
10964000,1
260300423,1
577614,1
108033629,2
306893799,1
151234988,5
13227098,1
148773331,5
153823616,5
166385573,1
240948167,2
230187829,1
187877855,6
141593830,1
178789623,4
173931686,4
49724738,5
147154527,1
150968058,1
207319056,3
290573962,1
166081897,6
241834303,1
137837203,13
297059619,3
293478944,1
227047211,1
231945021,1
204319528,1
13873032,1
154276203,1
222259537,1
215727147,1
207248568,1
199806970,1
192429833,1
165683591,1
213231597,22
150820937,1
46301758,43
192627895,1
161811523,4
206595308,1
63075948,1
188642720,1
300513907,1
302823979,1
148631188,3
139804310,1
14153959,5
153495323,1
103260848,58
219747318,1
257045927,1
83123832,3
298144216,1
106346875,3
220235189,2
247669967,1
142408262,3
261745164,1
177578580,1
162453723,19
171986932,1
164196144,1
34582304,19
185825658,1
283558096,1
144505477,1
234262106,5
245844624,1
149144202,1
29239329,47
135091121,3
242325247,2
215877085,2
160620803,2
92600849,5
190061555,1
46585543,3
27262175,21
164805863,9
133459021,1
216487495,2
231584646,1
238808025,3
96167505,8
136357840,1
63808332,4
124070622,11
157899431,9
192623666,1
30064076,1
7203603,17
150789931,32
48415876,2
198380393,1
235692659,32
136953993,1
268585240,1
95819457,1
117402082,4
93034535,2
200524998,4
266278004,1
66357156,5
193539193,1
36611463,2
159524722,6
166234928,1
239413586,15
169183481,1
169688576,1
18036199,9
297690673,3
309181805,1
227535595,1
189957616,1
100267049,1
153545980,1
74716918,1
74709077,1
76881558,1
217770237,1
169576959,1
66464409,7
7585698,1
277984366,3
193058986,1
106042595,4
33013552,200
43684632,122
57271785,4
238481802,1
121168851,1
292710310,1
48984158,68
197328486,4
167153680,1
76767,20
3498717,1
196435579,1
10515535,1
152497084,21
107346769,3
149384813,1
158620881,6
108241539,1
224594322,1
106066141,2
94269421,59
153428440,1
174033209,2
228045441,3
68736721,1
300078123,1
287122626,1
26897314,1
181070203,6
177362386,1
234150209,1
255408941,1
15382030,1
148546383,1
217574533,2
241742834,2
181549899,2
307704705,1
137939290,1
201022896,4
193076632,1
58316550,3
122798021,27
213022303,4
269058144,1
61289147,1
282676810,1
106901665,2
189827182,1
72971410,1
193202632,2
215255305,1
84318201,10
33706322,51
274581452,1
138918389,1
100057229,4
263171804,1
31764594,1
246970452,1
231103175,1
250054424,3
199594907,1
121808566,3
285543474,1
297455922,1
95531306,16
301047544,1
217611749,1
151038065,1
136788043,1
150652861,1
153144971,5
7163917,7
102552233,15
193486352,18
152552195,1
225773581,1
221134306,1
226260133,2
244563268,1
256436660,1
178389754,1
5689496,1
130742617,1
147810275,1
209626174,1
226095163,1
299821244,1
166823535,1
50769696,27
183617329,1
155277811,1
63965791,9
155155363,3
93301496,1
216023925,6
252282604,1
183054457,1
114325392,3
154730370,41
30042027,15
126233699,1
172417199,1
207124179,1
212289859,1
180648547,4
59529444,15
63750749,2
209131025,1
93950791,1
306957991,1
121383308,1
278678644,1
164010859,1
149032069,1
267901212,1
129704982,2
167785065,5
166391678,1
247912887,17
157628719,1
234950941,2
148674157,38
234929278,4
15415372,18
215542922,2
101731521,4
229643946,1
199805188,3
228649481,5
90726321,3
71865634,1
33993318,2
309167186,1
1699101,1
65610147,10
147619919,1
142256500,1
200364872,1
86466985,9
184524833,1
108887922,1
255582025,1
147120267,1
92843672,3
156270296,1
200714421,1
52435421,7
191320556,1
128934005,2
41205215,1
95747088,2
49413665,7
165130491,1
206308003,2
131023125,11
202595940,1
152542298,3
156904436,1
48063019,1
217681801,1
242856576,1
159936874,1
282532526,1
301253133,1
119624572,2
149310293,1
163160256,1
145243748,28
145050295,1
116620161,1
123101539,45
91912195,2
198381433,1
166119884,1
255750768,1
112216065,1
214618086,1
92663477,46
182175005,1
296676579,1
216303146,2
187928878,1
88290913,4
140493636,1
219230362,1
33587126,1
59157389,10
132111476,1
294785149,3
245422124,2
194794185,1
237857246,2
136891549,4
101809411,1
55522584,4
282096494,1
226704675,1
292326196,1
149541004,1
238048910,4
21061921,148
307846753,1
168667709,1
255622304,2
215911849,2
134930004,1
242497886,1
97597061,1
180835471,1
273827660,1
130369238,14
215879414,1
135505928,1
167302978,3
41843900,1
52811164,1
160029841,1
278613910,2
134448504,1
144024725,1
89752173,3
240401181,2
165742641,2
251196267,1
190310322,1
88463863,1
209006754,5
106592046,6
189596415,1
134452836,1
94526239,2
206326595,1
171594027,1
280976178,1
86055705,146
184584285,2
198722652,10
204493190,7
20914736,3
78560022,17
231959681,1
58057627,48
119310413,27
206512772,1
49372322,3
141141039,1
267136496,1
95221376,1
33506449,1
298088734,1
216745133,1
127298726,1
182352880,1
173899197,2
293312087,3
299212897,2
165609158,1
114167965,1
166224568,15
242343035,1
240277855,1
54507379,19
123627691,2
183593307,1
89005236,10
169254022,4
293188300,1
182780973,1
196543616,1
87223060,1
303398143,1
163533808,1
214472043,1
1834453,2
189921721,1
16990576,1
145980974,1
3449240,57
293600797,5
213359499,1
114872913,1
66255019,74
112474535,1
39037163,72
55426012,128
187731882,3
137483421,2
208821410,5
149795092,5
188533496,1
285426740,1
109207860,5
233316747,1
213506795,1
45016429,1
25337857,18
156617310,1
29777760,2
150457019,1
197904909,21
29148231,3
191637518,6
280527612,1
188684779,3
93269664,1
167385563,1
156321775,1
309188905,2
168135178,1
236282125,1
292917073,1
258503400,1
61003041,2
150762951,1
171691017,10
4877411,5
86623169,2
302237901,1
161338471,6
294169103,1
139746888,1
69434488,18
125145239,1
296153709,1
300248088,2
45774794,39
187755082,2
128536244,1
36017955,2
180406842,2
100012061,1
159279906,1
205352214,1
121531316,2
242039522,1
113142233,1
160831523,1
170711828,2
266279128,1
22627659,1
145908178,6
146116064,1
206193312,4
298447605,1
218321238,2
35560181,1
180599430,1
128430362,2
166051525,1
222125122,1
27901693,7
62633395,26
154458931,15
108007732,55
296463465,1
223798950,1
232099107,1
244163929,1
175026514,4
65398650,169
180394356,2
221379737,1
219706418,1
98380332,1
22075531,3
282533716,1
193226877,2
168401940,1
231420711,1
113557230,2
28648610,5
101827664,1
166374827,2
108575170,4
227191434,1
175711893,2
145320311,7
205730271,2
249176501,1
224547146,1
127693647,1
96086538,1
121207655,3
57033787,7
125324040,2
106682261,2
18109027,6
137460095,7
279637570,1
261857176,1
205965436,16
307062543,1
207641091,1
84054119,2
198913824,1
60984151,1
260499716,1
195406396,1
221553173,1
144580725,25
54568397,10
288581914,1
203729080,1
213448361,1
80128229,86
133794741,1
65575604,2
205804636,1
270806652,2
108493237,1
232766649,2
141197436,1
136139505,16
105586920,13
89623082,1
153643202,1
244706504,1
242250632,1
252466573,1
132917640,2
239583217,1
201280043,3
157080495,22
102048000,1
224282935,1
27873947,3
189866742,1
111728146,1
160288543,4
70780053,12
209830063,3
138168089,1
241890870,1
218121619,6
294424417,2
231142279,1
161084061,1
213046303,1
257256783,6
145368259,1
70408902,82
309213952,1
46055854,47
151938509,4
77794924,1
187965381,1
118446513,1
96435667,1
110840027,1
37422528,37
119906029,1
152310454,1
221744925,1
110814860,2
288155906,1
193774881,1
224418566,2
120271188,2
218908889,1
56219610,24
284608638,1
251974333,2
48350308,1
70751383,2
109338714,1
185974015,1
162962869,1
155718820,25
307901099,1
96694736,1
285480540,1
114439892,1
145929178,1
255096684,4
129873202,1
86202400,1
77507107,1
175794402,1
278222242,1
63753977,1
98624880,1
82279854,1
249025556,2
210569339,1
291129250,1
80250756,13
30500254,2
256980620,2
58252208,3
159474046,1
203950540,1
188631532,1
170354414,1
128653133,2
112774446,1
248028481,1
135872798,1
209807861,20
177494738,1
182557942,13
80502960,2
293714430,1
189106314,1
202337908,1
273268792,1
249583916,1
270777688,1
138674360,1
169244260,1
22605909,11
135057976,1
234041171,1
194629782,1
59837634,5
73820367,2
110967402,1
126120127,1
69812769,2
55906572,169
45000709,1
235658693,2
71411882,22
80639000,1
167587171,1
53691822,2
181010210,8
120696775,8
84925352,13
174624794,1
256202715,1
258482885,19
152476201,1
251410133,1
84883272,22
276028696,2
19510434,3
296625428,1
255927683,1
129102620,7
159211669,2
198328209,1
163158659,1
172006888,5
106966738,1
184196436,1
201109162,1
183450002,1
216598286,1
202057920,4
303750703,1
192664331,2
242065029,1
41310195,1
11813637,37
104321718,2
175675929,1
58930204,2
228253535,1
197293332,1
282733934,1
72557176,1
309107542,1
242547207,1
219481235,2
274420728,1
70995384,2
188661370,2
175820566,1
216670429,2
298614625,1
49131499,1
19306933,1
303465665,1
196179331,1
38068919,1
101687527,65
169808233,2
239497677,2
5250,6
126567484,1
303274061,1
54826284,68
24610082,2
104159428,18
131394043,3
287494342,1
178491818,1
153166211,1
200083632,1
70821681,1
295442416,1
288164462,1
240382747,2
184858116,4
111091837,2
242639921,1
110875215,1
175554658,1
52672853,1
141108138,1
173925846,1
61506388,40
171057893,1
172116118,1
15095770,5
164399809,1
233983451,1
64973908,58
176949398,1
209658229,1
235125671,1
35290890,1
86502662,4
174137629,2
162692942,1
75463760,23
125404736,2
141003701,1
80189887,93
198996945,1
242136569,1
147149544,1
127974833,1
191126693,30
271006912,1
122189133,1
116831291,3
238002125,1
84221022,3
28453247,1
248561888,1
166125977,3
194970068,16
142799594,22
75517266,1
129425022,1
214169647,1
204748501,1
221958385,2
141156585,1
204296172,1
130062637,1
245504972,1
117118007,1
298431593,3
77903318,4
299581299,1
54637394,65
302160412,1
118695833,7
304236660,1
245445357,3
235032362,1
156689404,1
212748581,2
73968993,1
259528031,1
83367883,1
115160797,1
107977716,3
242378304,1
31178210,1
234522038,1
304403687,1
30699429,15
160993265,1
183998097,17
184594362,5
131386705,12
232557513,1
263759304,1
258806371,1
296883501,1
117435302,1
248639653,1
189685866,1
168053527,21
3897969,1
117949868,17
204631355,2
50553129,14
244495573,1
279317380,1
63489649,1
239744970,2
275521700,1
143987972,1
157741885,1
183760110,1
233479846,3
308402974,2
255810120,1
144197012,1
68559540,1
224397205,1
63763909,1
103631407,5
59325851,2
4824107,14
220956035,1
295084996,1
252024637,1
114017825,2
98314911,1
278609380,1
197179748,1
92299170,1
114781347,1
19616379,5
207602474,2
254094961,2
24721232,89
278473288,1
46014950,1
164884340,1
147750440,1
129221732,1
225048159,15
188250158,9
296947026,1
131712986,2
169517382,1
165353535,1
199816062,1
102950472,3
168571967,2
69422402,1
159726428,4
138294341,1
122551425,23
106797670,1
199005864,1
197262235,1
199678802,2
153361267,1
44426653,8
122444332,16
143770130,6
148327615,1
204168370,1
191299959,1
104120883,23
132008856,2
138941587,299
31162433,4
54097980,1
177969374,1
205479294,5
113312586,6
139909136,1
244491524,1
45411694,40
215476671,1
180753437,20
129585692,1
29983962,17
304215530,2
251614857,1
262430736,1
7249363,6
226095399,2
156271246,8
295649583,1
177190409,1
140809304,1
192969933,1
215667739,1
129452387,1
275442576,1
147456299,1
72135587,9
102270213,15
301340437,1
237810083,3
205124409,1
194920727,2
151015947,30
148893116,1
222158662,1
193245894,1
92901130,2
144463267,1
135414002,2
187905740,1
96365222,1
51030531,1
144665493,1
206815859,1
88544184,3
241289025,1
190693641,1
161046658,1
167093760,1
150100130,1
300162650,1
119721478,1
160453177,1
227231487,1
140931602,1
232463267,1
300643399,2
142706526,8
49063269,9
216711993,1
233088001,1
51085779,72
99355046,3
247822385,1
300136813,3
222578478,3
298504730,1
127220350,42
178414233,3
68809194,32
196751350,1
117727921,1
18604016,5
61389725,3
161632348,1
58529751,5
174287424,24
139272740,2
166405828,1
179044354,1
292939884,1
226320653,1
253713533,1
197288410,2
29243200,1
114578751,4
242212974,2
137603581,1
169506270,1
231777525,1
298890193,5
263771716,5
199568480,3
57166019,2
55016054,2
149449755,2
166237064,1
206183065,21
140225817,1
168882105,2
158608850,28
85009082,1
252012035,2
243008978,1
80224478,1
299833291,1
183421285,1
182851135,18
291313138,1
37723786,42
230299466,1
254928785,6
60958088,6
253814117,3
212255389,1
304497512,1
178634510,1
208162306,1
43955374,115
240028845,1
60260529,2
11713535,1
167441059,1
85862313,1
127992748,1
264625792,7
136037775,1
61046224,7
308880998,1
161241228,1
283540468,1
144716176,1
221316926,1
197861902,1
161666011,1
188377050,1
83867981,2
213307502,2
179317774,1
66280688,1
135508941,1
107841348,6
124707605,1
110658990,42
241132553,1
299064114,1
293333924,1
196066421,22
281824528,5
120838793,3
89531096,2
186310598,5
59477039,3
164662285,3
239050395,3
214343410,1
173961100,1
276225812,6
162809784,4
94908699,5
61378298,1
171696993,1
123974970,13
301472034,1
173967126,1
201033909,1
49462664,126
181836347,1
113407067,2
106426705,1
123361818,1
292172142,2
203765587,19
48365975,3
268487512,7
191203821,1
12985315,9
136029113,1
301005939,1
238392070,2
262217260,1
186939589,1
381543,1
99812428,1
86476768,3
75366244,3
154099092,1
268599796,3
